horizon,stop_rewards,continue_reward,batch_size,stop_probability,estimator,num_seeds,rmse_mean,centered_rmse_mean,spearman_mean,sign_accuracy_mean,gradient_cosine_mean,mean_gradient_cosine,relative_mean_gradient_error,gradient_variance,normalized_gradient_variance,normalized_gradient_mse
5,0|2|1|3|0,0,32,0.8,oracle_advantage,200,0,0,1,1,0.997183796406,0.999980604209,0.00635716048801,0.0128063717462,0.0720989282116,0.0721393417011
5,0|2|1|3|0,0,32,0.8,batch_centered_broadcast,200,0.678181157363,0.189147107027,0.829693482308,0.94295109483,0.987269608368,0.999996725874,0.0026937412453,0.0186023655677,0.104729945859,0.104737202101
5,0|2|1|3|0,0,32,0.8,turn_loo,200,0.307924246502,0.205383248598,0.946305175174,0.915988759486,0.990652228377,0.99999283815,0.00390986548271,0.0166821186453,0.0939190973415,0.0939343843896
5,0|2|1|3|0,0,128,0.2,oracle_advantage,200,0,0,1,1,0.989251561511,0.999946593875,0.0142039836805,0.00710488827324,0.031316653612,0.0315184067644
5,0|2|1|3|0,0,128,0.2,batch_centered_broadcast,200,0.899130185214,0.85048900169,0.469265402046,0.749032158026,0.984731589259,0.99992995703,0.0141950061731,0.00879908392886,0.038784264144,0.0389857623443
5,0|2|1|3|0,0,128,0.2,turn_loo,200,0.854764816387,0.852164504812,0.454171456087,0.761696002871,0.984504377152,0.999917863991,0.0154280008751,0.00891678949059,0.0393030821976,0.0395411054086
5,0|2|1|3|0,0,128,0.35,oracle_advantage,200,0,0,1,1,0.99604498812,0.999963862767,0.00852052425356,0.00279912859301,0.00915206382316,0.00922466315672
5,0|2|1|3|0,0,128,0.35,batch_centered_broadcast,200,0.918431383257,0.845548039112,0.578653904089,0.687417297334,0.989463852625,0.999972366951,0.00759782738918,0.00786609754813,0.0257190852108,0.0257768121918
5,0|2|1|3|0,0,128,0.35,turn_loo,200,0.854702832461,0.849675552668,0.602442726305,0.769500079178,0.990534294606,0.999971388353,0.00768798589897,0.00677608777786,0.0221551764249,0.0222142815521
5,0|2|1|3|0,0,128,0.5,oracle_advantage,200,0,0,1,1,0.998367084344,0.999991551327,0.00431634325764,0.00128829878569,0.00350855839506,0.00352718921418
5,0|2|1|3|0,0,128,0.5,batch_centered_broadcast,200,0.855699550869,0.688223165127,0.688407905515,0.768757525486,0.992928617426,0.999964189181,0.0105310293085,0.00668556825537,0.0182075050359,0.0183184076142
5,0|2|1|3|0,0,128,0.5,turn_loo,200,0.705293686782,0.695598618214,0.724946316855,0.893242514367,0.994086206782,0.999981124862,0.00862794867901,0.00530027031769,0.0144347787375,0.0145092202359
5,0|2|1|3|0,0,128,0.65,oracle_advantage,200,0,0,1,1,0.999106273836,0.999996078181,0.00530423648492,0.00175855176973,0.00530112890684,0.00532926383153
5,0|2|1|3|0,0,128,0.65,batch_centered_broadcast,200,0.789126456676,0.46611709551,0.830654497456,0.862199258645,0.995529031872,0.999972629519,0.00749655671432,0.00498230657139,0.0150190911879,0.0150752895505
5,0|2|1|3|0,0,128,0.65,turn_loo,200,0.495163402357,0.480007015863,0.817601276617,0.950534702526,0.996840743802,0.99998065607,0.00661827492288,0.00388251985832,0.0117038000283,0.0117476015912
5,0|2|1|3|0,0,128,0.8,oracle_advantage,200,0,0,1,1,0.999173805365,0.999998993906,0.00376124049923,0.00369635642773,0.0208102140097,0.0208243609398
5,0|2|1|3|0,0,128,0.8,batch_centered_broadcast,200,0.685550550068,0.231820868828,0.821268741493,0.942342004918,0.996960233661,0.999985721366,0.00553125688772,0.00538984242477,0.0303444152454,0.0303750100482
5,0|2|1|3|0,0,128,0.8,turn_loo,200,0.286767793862,0.245311277315,0.920879538369,0.967435315836,0.997908768026,0.999985829227,0.00552793857008,0.00497024466319,0.0279821108012,0.0280126689061
5,0|2|1|3|0,0,500,0.2,oracle_advantage,200,0,0,1,1,0.996843544388,0.999992146259,0.00497743425737,0.00206887912782,0.0091191259481,0.00914390079989
5,0|2|1|3|0,0,500,0.2,batch_centered_broadcast,200,0.902075707733,0.854515484399,0.468668932253,0.748904483168,0.995693615747,0.999977321581,0.00708788288083,0.00245251195821,0.0108100880015,0.0108603260852
5,0|2|1|3|0,0,500,0.2,turn_loo,200,0.855627146308,0.854933942419,0.445344689402,0.753950074718,0.995769812427,0.999977193399,0.00727914185095,0.00246772587581,0.0108771473231,0.0109301332292
5,0|2|1|3|0,0,500,0.35,oracle_advantage,200,0,0,1,1,0.998978218478,0.999988945521,0.00470372110379,0.00070947517278,0.00231970838297,0.00234183337519
5,0|2|1|3|0,0,500,0.35,batch_centered_broadcast,200,0.917950919931,0.848337712855,0.579486960945,0.68239119557,0.9975439463,0.999984095038,0.00595502772186,0.00185091613571,0.00605177720225,0.00608723955742
5,0|2|1|3|0,0,500,0.35,turn_loo,200,0.850452448819,0.849358682306,0.617171097765,0.784168102716,0.997924068581,0.99998801889,0.00506479756404,0.00151452593349,0.00495191183417,0.00497756400854
5,0|2|1|3|0,0,500,0.5,oracle_advantage,200,0,0,1,1,0.999587828349,0.999998562298,0.00177482932952,0.000322632258594,0.000878658065957,0.000881808085106
5,0|2|1|3|0,0,500,0.5,batch_centered_broadcast,200,0.855821797541,0.695283711721,0.686534279973,0.767233670971,0.99819452615,0.999991355815,0.00447773765718,0.00164395941787,0.0044771660742,0.00449721620872
5,0|2|1|3|0,0,500,0.5,turn_loo,200,0.699147296248,0.697015756475,0.726503231826,0.899776127089,0.998663434618,0.999995747387,0.00331792500517,0.00119669103635,0.0032590734607,0.00327008208704
5,0|2|1|3|0,0,500,0.65,oracle_advantage,200,0,0,1,1,0.999782886634,0.999999591028,0.00150703202478,0.000406444627966,0.00122522145974,0.00122749260526
5,0|2|1|3|0,0,500,0.65,batch_centered_broadcast,200,0.78871968014,0.475094041033,0.829228619534,0.857613773122,0.998943571722,0.999992801132,0.00430455490189,0.00122475860064,0.00369201710947,0.00371054630237
5,0|2|1|3|0,0,500,0.65,turn_loo,200,0.481234458698,0.477587324841,0.825823308517,0.961539599153,0.999326095535,0.999996122552,0.00349514717021,0.000911734243556,0.00274840970681,0.00276062576055
5,0|2|1|3|0,0,500,0.8,oracle_advantage,200,0,0,1,1,0.999788738219,0.99999977675,0.00236489667923,0.000863269234109,0.00486014210509,0.00486573484139
5,0|2|1|3|0,0,500,0.8,batch_centered_broadcast,200,0.68377082428,0.242979888557,0.82151638027,0.940406094968,0.999192385361,0.999999405276,0.00154462191178,0.00121520523501,0.00684151582799,0.00684390168484
5,0|2|1|3|0,0,500,0.8,turn_loo,200,0.255999841602,0.246791621292,0.932242514416,0.987955066151,0.99945705042,0.99999945752,0.00162837449817,0.00109700346071,0.00617604855838,0.00617870016189
8,0|2|1|3|0|2|1|3,0,2,0.2,oracle_advantage,200,0,0,0.945,1,0.669584350021,0.998127390851,0.0621830535612,0.617941257102,1.99960680271,2.00347353486
8,0|2|1|3|0|2|1|3,0,2,0.2,batch_centered_broadcast,200,1.34917634269,0.724281882058,0.281487041836,0.472772977023,0.399548935824,0.994068419622,0.122369272891,1.619314,5.23996618273,5.25494042168
8,0|2|1|3|0|2|1|3,0,2,0.2,turn_loo,200,1.6328782463,0.724281882058,0.246682829487,0.480851509602,0.350023265685,0.988309985567,0.157060950429,1.846568,5.97534133226,6.00000947441
8,0|2|1|3|0|2|1|3,0,2,0.35,oracle_advantage,200,0,0,0.88,1,0.843283192272,0.998949096984,0.0593317498342,0.198314426713,0.517957388326,0.521477644864
8,0|2|1|3|0|2|1|3,0,2,0.35,batch_centered_broadcast,200,1.34166886843,0.659432192283,0.401482548341,0.51681032856,0.532949234537,0.991568236967,0.194572256038,1.64792415625,4.30404638875,4.34190475157
8,0|2|1|3|0|2|1|3,0,2,0.35,turn_loo,200,1.44831463694,0.659432192283,0.38159312958,0.507394744145,0.518072224012,0.990495453476,0.218682481889,1.85629453125,4.84826789108,4.89608991896
8,0|2|1|3|0|2|1|3,0,2,0.5,oracle_advantage,200,0,0,0.75,1,0.942286875119,0.999250027949,0.0397119674499,0.0699859375,0.17139754858,0.172974588939
8,0|2|1|3|0|2|1|3,0,2,0.5,batch_centered_broadcast,200,1.23111500337,0.540321425438,0.4309931438,0.503313492063,0.638454155702,0.995670331913,0.117274479056,1.338725,3.27857554559,3.29232884903
8,0|2|1|3|0|2|1|3,0,2,0.5,turn_loo,200,1.27649203272,0.540321425438,0.405911601819,0.491456349206,0.6283244747,0.993757192496,0.137533254574,1.44634375,3.54213692078,3.56105231689
8,0|2|1|3|0|2|1|3,0,2,0.65,oracle_advantage,200,0,0,0.585,1,0.978760544567,0.999977025907,0.0117080720041,0.0986195189295,0.289119352946,0.289256431896
8,0|2|1|3|0|2|1|3,0,2,0.65,batch_centered_broadcast,200,1.01517501147,0.377711061479,0.406457791854,0.437142857143,0.793657874702,0.998976876407,0.0502664451467,0.76901934375,2.25450679015,2.25703350566
8,0|2|1|3|0|2|1|3,0,2,0.65,turn_loo,200,1.02636635215,0.377711061479,0.377957627761,0.428589285714,0.782991759101,0.998036889338,0.0664164652304,0.78468396875,2.30043021681,2.30484136366
8,0|2|1|3|0|2|1|3,0,2,0.8,oracle_advantage,200,0,0,0.39,1,0.992836451904,0.999902381308,0.0588431742532,0.218002699804,1.22362252284,1.22708504199
8,0|2|1|3|0|2|1|3,0,2,0.8,batch_centered_broadcast,200,0.758544216848,0.255638766832,0.253091508364,0.318,0.886227731507,0.999076378182,0.0650628349844,0.48595,2.72757798646,2.73181115895
8,0|2|1|3|0|2|1|3,0,2,0.8,turn_loo,200,0.763892779375,0.255638766832,0.25205450717,0.317,0.887145686187,0.999355855926,0.060816797319,0.512954,2.87914813966,2.88284682249
8,0|2|1|3|0|2|1|3,0,4,0.2,oracle_advantage,200,0,0,1,1,0.752930316389,0.998771933547,0.05625949544,0.306626525752,0.99221807856,0.995383209387
8,0|2|1|3|0|2|1|3,0,4,0.2,batch_centered_broadcast,200,1.18791993976,0.803949815767,0.375185118502,0.635897741142,0.608239665956,0.997718703518,0.0691116427183,0.497119152778,1.60863646541,1.61341288457
8,0|2|1|3|0|2|1|3,0,4,0.2,turn_loo,200,1.33135152046,0.913246084579,0.357160344002,0.557932089927,0.551708549814,0.992722667294,0.123512366988,0.642107111111,2.07780550771,2.09306081251
8,0|2|1|3|0|2|1|3,0,4,0.35,oracle_advantage,200,0,0,0.99,1,0.910083881383,0.998931112022,0.0573883773584,0.0967685092809,0.252739879645,0.256033305501
8,0|2|1|3|0|2|1|3,0,4,0.35,batch_centered_broadcast,200,1.17407586374,0.696917775304,0.547131923363,0.68862386154,0.712578589675,0.992814608757,0.188020628902,0.47558284375,1.24212671647,1.27747847336
8,0|2|1|3|0|2|1|3,0,4,0.35,turn_loo,200,1.28256497292,0.800956488429,0.536705834233,0.632812625391,0.679467454292,0.995691009929,0.176425878345,0.596702782986,1.55846763246,1.58959372301
8,0|2|1|3|0|2|1|3,0,4,0.5,oracle_advantage,200,0,0,0.945,1,0.968813235347,0.999761278938,0.0221962977831,0.0312880859375,0.0766254110613,0.0771180866966
8,0|2|1|3|0|2|1|3,0,4,0.5,batch_centered_broadcast,200,1.04038794139,0.497095886144,0.648338221829,0.711851065601,0.784384166991,0.991084929274,0.142077592131,0.374496788194,0.917153270221,0.937339312407
8,0|2|1|3|0|2|1|3,0,4,0.5,turn_loo,200,1.06754676303,0.554642427556,0.647243663478,0.669150682651,0.767068980321,0.993092274645,0.127522819227,0.443950607639,1.08724764657,1.10350971599
8,0|2|1|3|0|2|1|3,0,4,0.65,oracle_advantage,200,0,0,0.82,1,0.984579400407,0.999950253691,0.0111663997841,0.0473594558013,0.138842040255,0.138966728739
8,0|2|1|3|0|2|1|3,0,4,0.65,batch_centered_broadcast,200,0.863326652601,0.322247411731,0.674002560618,0.68678464591,0.879002298804,0.999486899929,0.036206616926,0.246395371528,0.72234858939,0.723659508499
8,0|2|1|3|0|2|1|3,0,4,0.65,turn_loo,200,0.810143621065,0.351374790347,0.683173718692,0.628396658897,0.875423135988,0.998909154596,0.0497993173259,0.243195236111,0.71296686566,0.715446837666
8,0|2|1|3|0|2|1|3,0,4,0.8,oracle_advantage,200,0,0,0.615,1,0.992527447138,0.999877376223,0.0634531591204,0.116885544947,0.656064285076,0.660090588478
8,0|2|1|3|0|2|1|3,0,4,0.8,batch_centered_broadcast,200,0.70598053438,0.196595590932,0.480634183412,0.561380952381,0.932599397701,0.999901781322,0.0285922778245,0.183344416667,1.02908981344,1.02990733179
8,0|2|1|3|0|2|1|3,0,4,0.8,turn_loo,200,0.662641641581,0.202665806982,0.513864759195,0.520658730159,0.927773310502,0.999835703123,0.0305398020962,0.186224319444,1.04525435592,1.04618703543
8,0|2|1|3|0|2|1|3,0,8,0.2,oracle_advantage,200,0,0,1,1,0.858300841591,0.99899256428,0.0449206158802,0.137540432631,0.445069465061,0.447087326792
8,0|2|1|3|0|2|1|3,0,8,0.2,batch_centered_broadcast,200,1.11814334612,0.839642852102,0.362986261829,0.666127241736,0.786533159693,0.998876236197,0.0473948303333,0.196307375,0.635234430395,0.637480700337
8,0|2|1|3|0|2|1|3,0,8,0.2,turn_loo,200,1.07174998464,0.928057548451,0.388889930582,0.589401824595,0.750198655527,0.998072412752,0.0620630451028,0.230303675095,0.745243645923,0.749095467491
8,0|2|1|3|0|2|1|3,0,8,0.35,oracle_advantage,200,0,0,1,1,0.951939739235,0.999643137575,0.0341516698722,0.0479422984246,0.125215639094,0.126381975649
8,0|2|1|3|0|2|1|3,0,8,0.35,batch_centered_broadcast,200,1.0889677375,0.737745300926,0.53966658457,0.710462780986,0.839521909631,0.995780132244,0.104496170406,0.183691461137,0.479765143894,0.490684593524
8,0|2|1|3|0|2|1|3,0,8,0.35,turn_loo,200,1.10454379619,0.861150593665,0.538090559639,0.674608087608,0.818937677784,0.997529680184,0.0859875930101,0.202245168819,0.528223695973,0.535617562125
8,0|2|1|3|0|2|1|3,0,8,0.5,oracle_advantage,200,0,0,1,1,0.984509264908,0.999946890549,0.010306223177,0.0140899291992,0.0345066367713,0.0346128550075
8,0|2|1|3|0|2|1|3,0,8,0.5,batch_centered_broadcast,200,0.977528964265,0.552766127073,0.701100016926,0.786179338368,0.89521091663,0.996781418399,0.0909414741916,0.144308454241,0.353415502883,0.361685854611
8,0|2|1|3|0|2|1|3,0,8,0.5,turn_loo,200,0.943062954136,0.663505403767,0.673635966588,0.763701044222,0.882584832124,0.998275568755,0.0745926981193,0.152018928554,0.372298673457,0.377862744069
8,0|2|1|3|0|2|1|3,0,8,0.65,oracle_advantage,200,0,0,0.985,1,0.990865956322,0.999998620592,0.00440350708967,0.0234124639621,0.0686374918991,0.0686568827737
8,0|2|1|3|0|2|1|3,0,8,0.65,batch_centered_broadcast,200,0.830147200092,0.343572905866,0.835224056363,0.852049887612,0.915711364336,0.999795850314,0.0223647629232,0.104944975327,0.307663469573,0.308163652193
8,0|2|1|3|0|2|1|3,0,8,0.65,turn_loo,200,0.663968153593,0.394256601646,0.796094660033,0.796773935215,0.923100197747,0.9998429879,0.020067805505,0.0964034037078,0.282622446392,0.283025163209
8,0|2|1|3|0|2|1|3,0,8,0.8,oracle_advantage,200,0,0,0.855,1,0.992482246723,0.999919401674,0.0449190021932,0.0573666005368,0.321991720922,0.32400943768
8,0|2|1|3|0|2|1|3,0,8,0.8,batch_centered_broadcast,200,0.690889311075,0.17997528731,0.688740053212,0.789611305361,0.951403415424,0.99983456243,0.0210935041364,0.0792315076531,0.444716773554,0.44516170947
8,0|2|1|3|0|2|1|3,0,8,0.8,turn_loo,200,0.508503340058,0.198387296105,0.752355417193,0.738498730436,0.954034569693,0.999897810576,0.0188382855158,0.0770607309205,0.432532468935,0.432887349937
8,0|2|1|3|0|2|1|3,0,32,0.2,oracle_advantage,200,0,0,1,1,0.960007126281,0.999796882363,0.0228575372496,0.0332065976629,0.107453803769,0.107976270778
8,0|2|1|3|0|2|1|3,0,32,0.2,batch_centered_broadcast,200,1.08227740965,0.880881266489,0.371397568026,0.688944693334,0.945120848486,0.99963903514,0.0279705571851,0.0429769920595,0.139069992001,0.13985234407
8,0|2|1|3|0|2|1|3,0,32,0.2,turn_loo,200,0.910346631428,0.89852762649,0.440253444328,0.68044160101,0.942444542735,0.999781213669,0.0232540355108,0.0443381360043,0.143474541236,0.144015291404
8,0|2|1|3|0|2|1|3,0,32,0.35,oracle_advantage,200,0,0,1,1,0.98691314074,0.999925668574,0.0155438737639,0.0120977614108,0.031596919139,0.0318385311506
8,0|2|1|3|0|2|1|3,0,32,0.35,batch_centered_broadcast,200,1.02954620522,0.804197460812,0.535549056659,0.729183230592,0.963568942965,0.999782075675,0.0324624580278,0.0376513376861,0.0983377198428,0.099391531024
8,0|2|1|3|0|2|1|3,0,32,0.35,turn_loo,200,0.89990213735,0.846408179072,0.59029739397,0.74727253982,0.967991333623,0.999789347234,0.0309694894522,0.0313270042821,0.0818198332363,0.0827789425133
8,0|2|1|3|0|2|1|3,0,32,0.5,oracle_advantage,200,0,0,1,1,0.995590776926,0.999997095638,0.00241019570746,0.00379691390991,0.00929875,0.00930455904335
8,0|2|1|3|0|2|1|3,0,32,0.5,batch_centered_broadcast,200,0.904573284429,0.625195670115,0.679924712562,0.787640423219,0.97368706751,0.999934686894,0.0167747647404,0.0301347715189,0.0738009112954,0.0740823040275
8,0|2|1|3|0|2|1|3,0,32,0.5,turn_loo,200,0.766257754182,0.680131409974,0.693005795026,0.847185617044,0.976994446089,0.99982509026,0.02131796879,0.0244354845448,0.0598431956326,0.060297651426
8,0|2|1|3|0|2|1|3,0,32,0.65,oracle_advantage,200,0,0,1,1,0.997194101102,0.999995256199,0.00637825600032,0.00576440929387,0.016899314692,0.0169399968416
8,0|2|1|3|0|2|1|3,0,32,0.65,batch_centered_broadcast,200,0.79722828647,0.414270815117,0.839351499934,0.863541277926,0.979628288792,0.999823094741,0.0208957095523,0.0235199740301,0.06895267536,0.0693893060377
8,0|2|1|3|0|2|1|3,0,32,0.65,turn_loo,200,0.549922760878,0.46072479798,0.776642596627,0.891139532759,0.98286970021,0.999899626924,0.017423887359,0.0195088578867,0.0571934281381,0.0574970199888
8,0|2|1|3|0|2|1|3,0,32,0.8,oracle_advantage,200,0,0,1,1,0.997184369575,0.999983462684,0.00589030726052,0.012843011405,0.0720862541168,0.0721209498365
8,0|2|1|3|0|2|1|3,0,32,0.8,batch_centered_broadcast,200,0.680604423081,0.185543079443,0.828330834438,0.942807116762,0.987170101023,0.999995547534,0.00328655463072,0.0186415250106,0.10463260264,0.104643404081
8,0|2|1|3|0|2|1|3,0,32,0.8,turn_loo,200,0.310493437496,0.201058594194,0.943817830569,0.914794202498,0.990468111495,0.999988278699,0.00507108148557,0.0167564993496,0.094052183879,0.0940778997464
8,0|2|1|3|0|2|1|3,0,128,0.2,oracle_advantage,200,0,0,1,1,0.987653056895,0.999948119692,0.0112455586376,0.0093459482405,0.0302427155732,0.0303691781623
8,0|2|1|3|0|2|1|3,0,128,0.2,batch_centered_broadcast,200,1.06825437709,0.885287860431,0.367938026088,0.690156788488,0.985377240291,0.999959572229,0.0123773847339,0.0108174744012,0.0350044525303,0.0351576521832
8,0|2|1|3|0|2|1|3,0,128,0.2,turn_loo,200,0.892074093728,0.8891131337,0.434006894545,0.70068684293,0.983381751654,0.999948952845,0.0124168003625,0.0118406997638,0.0383155251806,0.0384697021118
8,0|2|1|3|0|2|1|3,0,128,0.35,oracle_advantage,200,0,0,1,1,0.996515603972,0.999975362667,0.00878800385557,0.00329262555866,0.00859967559277,0.00867690460454
8,0|2|1|3|0|2|1|3,0,128,0.35,batch_centered_broadcast,200,1.01401032272,0.818289986126,0.531979527499,0.738976834745,0.989863253378,0.999941181637,0.0111207495046,0.00938644349788,0.0245155021771,0.0246391732467
8,0|2|1|3|0|2|1|3,0,128,0.35,turn_loo,200,0.834027587444,0.827311823424,0.605053764145,0.769401828396,0.992345005741,0.999963917977,0.00855274463266,0.00704657668399,0.0184042407624,0.0184773902031
8,0|2|1|3|0|2|1|3,0,128,0.5,oracle_advantage,200,0,0,1,1,0.998749635373,0.999996632853,0.00265600681424,0.0010629650116,0.00260323150224,0.00261028587444
8,0|2|1|3|0|2|1|3,0,128,0.5,batch_centered_broadcast,200,0.899155463275,0.655659179311,0.680598993653,0.777391793641,0.993244695106,0.999964039188,0.0113397394483,0.00684622510751,0.0167665997252,0.0168951894159
8,0|2|1|3|0|2|1|3,0,128,0.5,turn_loo,200,0.695972863397,0.671879001937,0.723529748862,0.901338846393,0.995354987852,0.9999686316,0.0105159641127,0.00471787559499,0.0115542113226,0.0116647968238
8,0|2|1|3|0|2|1|3,0,128,0.65,oracle_advantage,200,0,0,1,1,0.999211328933,0.999996753204,0.00487602731227,0.00171386576909,0.0050244796119,0.00504825525425
8,0|2|1|3|0|2|1|3,0,128,0.65,batch_centered_broadcast,200,0.803155363428,0.445533852184,0.837966535657,0.862712012009,0.995130514566,0.999975842805,0.00695082267227,0.00529661305941,0.0155278930294,0.0155762069652
8,0|2|1|3|0|2|1|3,0,128,0.65,turn_loo,200,0.491665110663,0.46370128731,0.806468193207,0.947104184711,0.996951508146,0.999982141026,0.00608187913296,0.00383441109503,0.0112412072859,0.0112781965397
8,0|2|1|3|0|2|1|3,0,128,0.8,oracle_advantage,200,0,0,1,1,0.999206975184,0.999998965823,0.00404636710359,0.00370747769559,0.0208096194007,0.0208259924875
8,0|2|1|3|0|2|1|3,0,128,0.8,batch_centered_broadcast,200,0.68833804541,0.228457972822,0.82025868161,0.942412742872,0.996720537608,0.999983620952,0.00584728482795,0.0055106799422,0.0309307733322,0.030964964072
8,0|2|1|3|0|2|1|3,0,128,0.8,turn_loo,200,0.286652112219,0.241804416628,0.9157871561,0.966355403443,0.997895490633,0.999983696052,0.00585361514013,0.00500579334883,0.0280969065604,0.0281311713706
8,0|2|1|3|0|2|1|3,0,500,0.2,oracle_advantage,200,0,0,1,1,0.996843313761,0.999981922894,0.00672368517318,0.00240801236556,0.00779212886638,0.00783733680869
8,0|2|1|3|0|2|1|3,0,500,0.2,batch_centered_broadcast,200,1.06601808955,0.886075367538,0.368658975502,0.690879053942,0.996315281234,0.999984007163,0.00729485091717,0.00277078484119,0.00896603059534,0.00901924544524
8,0|2|1|3|0|2|1|3,0,500,0.2,turn_loo,200,0.887772450992,0.887036375542,0.428558122674,0.71123162156,0.995969837082,0.999978864841,0.00766489388881,0.00291151639541,0.00942142626593,0.00948017686426
8,0|2|1|3|0|2|1|3,0,500,0.35,oracle_advantage,200,0,0,1,1,0.999203860163,0.999994660072,0.00347928277551,0.000749922860215,0.00195864765141,0.00197075306005
8,0|2|1|3|0|2|1|3,0,500,0.35,batch_centered_broadcast,200,1.00956333168,0.819139852565,0.529418003045,0.744377471288,0.997742967459,0.999986783083,0.00525836252903,0.002108317324,0.00550650072717,0.00553415110366
8,0|2|1|3|0|2|1|3,0,500,0.35,turn_loo,200,0.822745373408,0.821294653609,0.605102919033,0.76497044861,0.998310324388,0.999991551986,0.0043132292024,0.00157763854769,0.00412047451831,0.00413907846446
8,0|2|1|3|0|2|1|3,0,500,0.5,oracle_advantage,200,0,0,1,1,0.999682207419,0.999998991381,0.00145372104372,0.000268745521875,0.000658165415605,0.000660278720478
8,0|2|1|3|0|2|1|3,0,500,0.5,batch_centered_broadcast,200,0.897626116556,0.659701656038,0.678550215294,0.772649678714,0.998158749661,0.999987150701,0.00556423338389,0.00178288373429,0.00436633290025,0.0043972935934
8,0|2|1|3|0|2|1|3,0,500,0.5,turn_loo,200,0.666829391953,0.663212798067,0.734458698838,0.910037400772,0.998931280753,0.999992756779,0.00435393588449,0.00108205887797,0.00264999292327,0.00266894968095
8,0|2|1|3|0|2|1|3,0,500,0.65,oracle_advantage,200,0,0,1,1,0.999806597103,0.999999585897,0.00155626757584,0.00039939951121,0.00117090541002,0.00117332737879
8,0|2|1|3|0|2|1|3,0,500,0.65,batch_centered_broadcast,200,0.803397835433,0.456715692948,0.836639766947,0.857799868494,0.998869581458,0.999992545835,0.0043172988694,0.00126251084688,0.00370125836243,0.00371989743195
8,0|2|1|3|0|2|1|3,0,500,0.65,turn_loo,200,0.472114461556,0.461745614318,0.816434188653,0.961770631494,0.999390461419,0.999996422347,0.00335057674563,0.000858171299985,0.00251587042466,0.00252709678919
8,0|2|1|3|0|2|1|3,0,500,0.8,oracle_advantage,200,0,0,1,1,0.999795391252,0.999999792075,0.00239101969901,0.000866252167708,0.00486216759618,0.00486788457138
8,0|2|1|3|0|2|1|3,0,500,0.8,batch_centered_broadcast,200,0.686189832117,0.239322754899,0.820571373838,0.940444963818,0.999152268575,0.99999923288,0.00182248131823,0.00122391159775,0.00686966628541,0.00687298772356
8,0|2|1|3|0|2|1|3,0,500,0.8,turn_loo,200,0.2546995952,0.243561436905,0.926278279449,0.987348774559,0.999484002814,0.999999480492,0.00180246199488,0.00108271244057,0.00607713266501,0.00608038153425
